frequency,channel,power,log_power
39.306640625,Fp2,2.371116556919402e-13,-12.625047096893706
39.55078125,Fp2,2.555611806249124e-13,-12.592505114209876
39.794921875,Fp2,2.423203519780641e-13,-12.615610108848113
0.0,F3,3.8645106288398145e-10,-9.412905493893273
0.244140625,F3,3.086769828527037e-09,-8.510495753390419
0.48828125,F3,1.7653044371258311e-09,-8.753180387181246
0.732421875,F3,7.618778517278472e-10,-9.118114651459397
0.9765625,F3,4.040470238675711e-10,-9.393568087815714
1.220703125,F3,2.7955508836673696e-10,-9.553532598452762
1.46484375,F3,2.0194484883185396e-10,-9.694767220248055
1.708984375,F3,1.5472774755254059e-10,-9.810431796653809
1.953125,F3,1.1603808654046699e-10,-9.93539944129447
2.197265625,F3,1.030922404787993e-10,-9.986774021855762
2.44140625,F3,7.648242634722365e-11,-10.116438342848909
2.685546875,F3,5.764630000602421e-11,-10.239228562411506
2.9296875,F3,4.8240620103069446e-11,-10.316587118247458
3.173828125,F3,4.339224373913934e-11,-10.362587892660988
3.41796875,F3,3.759310276844874e-11,-10.424891828060984
3.662109375,F3,3.0693560284432386e-11,-10.51295273287142
3.90625,F3,2.5163151027206038e-11,-10.599234975784736
4.150390625,F3,2.205829653806005e-11,-10.656428029188927
4.39453125,F3,1.9642242110607488e-11,-10.706808940139302
4.638671875,F3,1.7518366767255702e-11,-10.756506385441432
4.8828125,F3,1.5778499474466456e-11,-10.801934300299278
5.126953125,F3,1.6648996349097797e-11,-10.778611941928617
5.37109375,F3,1.6130192349952427e-11,-10.792360453688232
5.615234375,F3,1.4274802494091628e-11,-10.845429891931119
5.859375,F3,1.097807279848508e-11,-10.95947389362404
6.103515625,F3,9.34100895851702e-12,-11.029606211409037
6.34765625,F3,1.0225640496456195e-11,-10.990309479861956
6.591796875,F3,1.0164271366474942e-11,-10.99292374864042
6.8359375,F3,1.0466192077040795e-11,-10.980211299289316
7.080078125,F3,9.027565613356429e-12,-11.044429346388803
7.32421875,F3,9.423012628857427e-12,-11.025810226833714
7.568359375,F3,7.343484640942323e-12,-11.134097809128223
7.8125,F3,6.127112800650501e-12,-11.212744124197323
8.056640625,F3,5.391776985285304e-12,-11.26826807939243
8.30078125,F3,5.132068101414219e-12,-11.289707589266678
8.544921875,F3,4.5846614886659176e-12,-11.338692725213532
8.7890625,F3,4.462939476021043e-12,-11.350379002787147
9.033203125,F3,4.116595198529809e-12,-11.385461836837393
9.27734375,F3,3.174568972822632e-12,-11.49831523271284
9.521484375,F3,3.2761152908463657e-12,-11.484640823243316
9.765625,F3,3.3309672778178214e-12,-11.47742963363514
10.009765625,F3,2.9535051967236895e-12,-11.529662260659785
10.25390625,F3,2.637556908669392e-12,-11.578798161133319
10.498046875,F3,2.6338527962731136e-12,-11.579408501034356
10.7421875,F3,2.4265398394125496e-12,-11.615012573957186
10.986328125,F3,2.746035785396377e-12,-11.561293807485676
11.23046875,F3,2.486587716036952e-12,-11.604396216134589
11.474609375,F3,2.111676279299433e-12,-11.675372658529154
11.71875,F3,2.0833000218639227e-12,-11.681248181585032
11.962890625,F3,2.12962572957947e-12,-11.671696714805687
12.20703125,F3,2.2563388607378208e-12,-11.646595676720057
12.451171875,F3,1.8097384404013714e-12,-11.742384188721303
12.6953125,F3,1.7050751206419324e-12,-11.768256482500464
12.939453125,F3,1.7004619481351541e-12,-11.769433081990494
13.18359375,F3,1.6262153157037426e-12,-11.788821953064705
13.427734375,F3,1.5688340659043638e-12,-11.804422988900663
13.671875,F3,1.615056364720491e-12,-11.791812316391747
13.916015625,F3,1.554783932424914e-12,-11.808329956139081
14.16015625,F3,1.338635323597912e-12,-11.873337719119425
14.404296875,F3,1.3844739636444081e-12,-11.858715207164261
14.6484375,F3,1.3292707798042388e-12,-11.876386541859164
14.892578125,F3,1.207076354989259e-12,-11.918265257241776
15.13671875,F3,1.0937372480270952e-12,-11.961086997415345
15.380859375,F3,1.2317505611133757e-12,-11.909477231213891
15.625,F3,1.110959921497044e-12,-11.954301608193818
15.869140625,F3,1.022441865243045e-12,-11.990361376055986
16.11328125,F3,1.1201601424973202e-12,-11.950719884444847
16.357421875,F3,1.1146028961924406e-12,-11.952879832804346
16.6015625,F3,9.700021332060718e-13,-12.013227310642408
16.845703125,F3,8.51686568596474e-13,-12.069720201680665
17.08984375,F3,8.58899270371479e-13,-12.066057766188504
17.333984375,F3,8.819909812520196e-13,-12.054535855698687
17.578125,F3,8.68908509253678e-13,-12.061025949694105
17.822265625,F3,8.405132358560949e-13,-12.075455443183458
18.06640625,F3,8.051652707503527e-13,-12.094114965833507
18.310546875,F3,7.755222563590904e-13,-12.110405734052515
18.5546875,F3,7.544955392336574e-13,-12.122343323538404
18.798828125,F3,7.30823377268272e-13,-12.136187569069593
19.04296875,F3,8.040151405487062e-13,-12.094735772899753
19.287109375,F3,8.028928617719109e-13,-12.095342403221418
19.53125,F3,6.729275965666101e-13,-12.172031661040744
19.775390625,F3,6.630205871578569e-13,-12.178472986300742
20.01953125,F3,6.505856949914805e-13,-12.186695490169695
20.263671875,F3,6.255477504051782e-13,-12.203739533379094
20.5078125,F3,5.539439436166842e-13,-12.256534181498472
20.751953125,F3,5.90197111427781e-13,-12.229002920376631
20.99609375,F3,6.089469557584898e-13,-12.215420536307523
21.240234375,F3,5.093677972641659e-13,-12.292968515031125
21.484375,F3,4.395835507600657e-13,-12.356958567267187
21.728515625,F3,4.741941090050106e-13,-12.324043845639375
21.97265625,F3,4.682658393127008e-13,-12.329507523488742
22.216796875,F3,5.422213551965955e-13,-12.265823381883893
22.4609375,F3,4.767629566110638e-13,-12.321697495642779
22.705078125,F3,4.397675875584092e-13,-12.356776782849856
22.94921875,F3,4.0634993864864534e-13,-12.391099801481612
23.193359375,F3,4.0257245875798564e-13,-12.395155939875997
23.4375,F3,4.164950290555171e-13,-12.380390177610476
23.681640625,F3,3.561100304756149e-13,-12.448415793473009
23.92578125,F3,3.728214987720918e-13,-12.428499051980936
24.169921875,F3,3.969961675097361e-13,-12.401213685774435
24.4140625,F3,3.609054008004565e-13,-12.44260661885408
24.658203125,F3,4.541342291598901e-13,-12.342815763073661
24.90234375,F3,4.171251617899441e-13,-12.379733611887726
25.146484375,F3,4.4241659014835873e-13,-12.354168595820008
25.390625,F3,3.477056884613571e-13,-12.458788204205527
25.634765625,F3,3.6440918882650053e-13,-12.438410680529088
25.87890625,F3,3.662266050949131e-13,-12.436250108897768
26.123046875,F3,4.133918639050557e-13,-12.383638075110545
26.3671875,F3,4.211782073289266e-13,-12.375534108240691
26.611328125,F3,3.218216931084978e-13,-12.492384684662781
26.85546875,F3,3.1032890004596545e-13,-12.508177777925193
27.099609375,F3,3.026517929904125e-13,-12.519056748866792
27.34375,F3,3.046040842324516e-13,-12.516264277796678
27.587890625,F3,3.042318532212867e-13,-12.51679531706141
27.83203125,F3,3.1998729540842153e-13,-12.494867264316182
28.076171875,F3,3.350059921159913e-13,-12.474947424844837
28.3203125,F3,2.5627988756193043e-13,-12.591285475218822
28.564453125,F3,2.877509798146135e-13,-12.540983188888942
28.80859375,F3,2.919757111591932e-13,-12.534653275086773
29.052734375,F3,2.773814714591952e-13,-12.556922552317456
29.296875,F3,2.797911308350328e-13,-12.553166056429086
29.541015625,F3,2.368439360935328e-13,-12.625537730019115
29.78515625,F3,2.334183675296855e-13,-12.631864972613993
30.029296875,F3,2.3688091540565463e-13,-12.625469927322335
30.2734375,F3,2.7714741313529643e-13,-12.55728917071146
30.517578125,F3,2.639965566722416e-13,-12.57840173763016
