frequency,channel,power,log_power,patient
0.732421875,T3,1.128912829206302e-09,-8.947339591517258,Healthy
0.9765625,T3,6.09628434384698e-10,-9.214934784764951,Healthy
1.220703125,T3,4.3661203090986776e-10,-9.35990430141254,Healthy
1.46484375,T3,3.5789964550306514e-10,-9.446238731775235,Healthy
1.708984375,T3,2.5207061939989035e-10,-9.598477771444133,Healthy
1.953125,T3,1.5650037780779768e-10,-9.805484609685305,Healthy
2.197265625,T3,1.4383928445910656e-10,-9.842122486040733,Healthy
2.44140625,T3,1.3338906350389426e-10,-9.874879776526036,Healthy
2.685546875,T3,1.3432634716978563e-10,-9.871838795162988,Healthy
2.9296875,T3,1.2093558314118075e-10,-9.91744589692109,Healthy
3.173828125,T3,9.140251582440003e-11,-10.03904185028786,Healthy
3.41796875,T3,6.401294712908639e-11,-10.193732177609151,Healthy
3.662109375,T3,6.437868437294856e-11,-10.191257902695556,Healthy
3.90625,T3,5.269677296794609e-11,-10.2782159791921,Healthy
4.150390625,T3,4.5150458592667186e-11,-10.34533783420422,Healthy
4.39453125,T3,3.427573304917907e-11,-10.465013248258098,Healthy
4.638671875,T3,3.0408382407267795e-11,-10.51700668180531,Healthy
4.8828125,T3,2.8050614881889406e-11,-10.552057614376276,Healthy
5.126953125,T3,2.7393095688123782e-11,-10.562358885442295,Healthy
5.37109375,T3,2.568991323205043e-11,-10.590237362565311,Healthy
5.615234375,T3,2.0449664797538784e-11,-10.689313806374113,Healthy
5.859375,T3,1.3774579910717132e-11,-10.860921637139658,Healthy
6.103515625,T3,1.5547595864487365e-11,-10.80833675670196,Healthy
6.34765625,T3,1.5786495857773914e-11,-10.80171426001837,Healthy
6.591796875,T3,1.2189521970963775e-11,-10.914013325509044,Healthy
6.8359375,T3,1.0990785892847024e-11,-10.9589712523696,Healthy
7.080078125,T3,1.0655504190146164e-11,-10.972425995802642,Healthy
7.32421875,T3,1.0780189551714826e-11,-10.967373602735549,Healthy
7.568359375,T3,1.0307993158849606e-11,-10.986825878351134,Healthy
7.8125,T3,9.223551348032804e-12,-11.03510183015096,Healthy
8.056640625,T3,9.61126675920108e-12,-11.017219368806495,Healthy
8.30078125,T3,1.105267298074506e-11,-10.956532679408276,Healthy
8.544921875,T3,1.407858642218668e-11,-10.851440948877372,Healthy
8.7890625,T3,1.8666175475737197e-11,-10.728944655801868,Healthy
9.033203125,T3,1.5361015697597577e-11,-10.8135800670338,Healthy
9.27734375,T3,1.349232123915814e-11,-10.869913327226913,Healthy
9.521484375,T3,1.1227548028196531e-11,-10.949715078475348,Healthy
9.765625,T3,9.548125554493789e-12,-11.020081878808002,Healthy
10.009765625,T3,7.865802932182885e-12,-11.10425693849297,Healthy
10.25390625,T3,6.366062973515163e-12,-11.196129069624083,Healthy
10.498046875,T3,6.0689980637145776e-12,-11.216883001069132,Healthy
10.7421875,T3,5.47230951137104e-12,-11.261829347092196,Healthy
10.986328125,T3,4.922098085491499e-12,-11.30784973611,Healthy
11.23046875,T3,4.226981131032028e-12,-11.373969690828885,Healthy
11.474609375,T3,3.8135523174418995e-12,-11.418670291226109,Healthy
11.71875,T3,3.33760696160982e-12,-11.476564807397386,Healthy
11.962890625,T3,3.5326490369299685e-12,-11.451899506888909,Healthy
12.20703125,T3,2.944275813890905e-12,-11.531021508587225,Healthy
12.451171875,T3,3.091269461255842e-12,-11.509863136497394,Healthy
12.6953125,T3,2.344593762925022e-12,-11.62993239465612,Healthy
12.939453125,T3,2.6936331971538524e-12,-11.56966154420985,Healthy
13.18359375,T3,2.774542595056259e-12,-11.556808603466182,Healthy
13.427734375,T3,2.36878749289929e-12,-11.625473898669735,Healthy
13.671875,T3,2.5496463611248725e-12,-11.593520052531794,Healthy
13.916015625,T3,2.146206808337332e-12,-11.668328431767897,Healthy
14.16015625,T3,2.2552529185548225e-12,-11.646804746480765,Healthy
14.404296875,T3,2.1213778334783625e-12,-11.673381973453765,Healthy
14.6484375,T3,1.830190158462613e-12,-11.737503784323923,Healthy
14.892578125,T3,1.763239824787697e-12,-11.753688613680046,Healthy
15.13671875,T3,1.836200208361785e-12,-11.736079967662905,Healthy
15.380859375,T3,1.5734434841980416e-12,-11.803148851696886,Healthy
15.625,T3,1.6513826504206424e-12,-11.782152282454264,Healthy
15.869140625,T3,1.893956123818251e-12,-11.722630086264289,Healthy
16.11328125,T3,1.5564151603528398e-12,-11.807874547576908,Healthy
16.357421875,T3,1.6580048538221936e-12,-11.780414202383389,Healthy
16.6015625,T3,1.7017666087220157e-12,-11.769100002121265,Healthy
16.845703125,T3,1.7487195242766382e-12,-11.757279841079855,Healthy
17.08984375,T3,1.7962592490546768e-12,-11.745630982641677,Healthy
17.333984375,T3,1.7099703152089434e-12,-11.76701142882004,Healthy
17.578125,T3,1.7916611132364505e-12,-11.746744132268486,Healthy
17.822265625,T3,1.802976415830444e-12,-11.74400995411048,Healthy
18.06640625,T3,1.8761316065576614e-12,-11.726736700073667,Healthy
18.310546875,T3,1.8174207677722184e-12,-11.740544513546984,Healthy
18.5546875,T3,1.6952867070709086e-12,-11.770756843319775,Healthy
18.798828125,T3,1.6467331715324498e-12,-11.783376766051282,Healthy
19.04296875,T3,1.7200316319327653e-12,-11.764463566204352,Healthy
19.287109375,T3,1.447244281267633e-12,-11.839458157856386,Healthy
19.53125,T3,1.404248223776679e-12,-11.85255611678739,Healthy
19.775390625,T3,1.4992439619996133e-12,-11.8241276915484,Healthy
20.01953125,T3,1.3774584195602365e-12,-11.860921502042851,Healthy
20.263671875,T3,1.3404186170337962e-12,-11.8727595488919,Healthy
20.5078125,T3,1.1652729689537708e-12,-11.933572327836211,Healthy
20.751953125,T3,1.1608476256516197e-12,-11.93522478257118,Healthy
20.99609375,T3,1.0045678796672113e-12,-11.99802071220703,Healthy
21.240234375,T3,1.1875077171149929e-12,-11.925363559396091,Healthy
21.484375,T3,1.1256518915667404e-12,-11.94859589451642,Healthy
21.728515625,T3,1.039221295419315e-12,-11.983291962408144,Healthy
21.97265625,T3,9.734685220714778e-13,-12.011678087196524,Healthy
22.216796875,T3,9.845019033761736e-13,-12.006783439886483,Healthy
22.4609375,T3,1.0261326981658608e-12,-11.988796473186476,Healthy
22.705078125,T3,9.96376833038503e-13,-12.001576378887949,Healthy
22.94921875,T3,8.170869943484577e-13,-12.08773170215282,Healthy
23.193359375,T3,8.48563643694331e-13,-12.0713155793113,Healthy
23.4375,T3,7.945905922512273e-13,-12.09985658118547,Healthy
23.681640625,T3,7.944364941708994e-13,-12.099940813791372,Healthy
23.92578125,T3,7.726994738015152e-13,-12.111989383503872,Healthy
24.169921875,T3,7.417513995424026e-13,-12.129741625580088,Healthy
24.4140625,T3,8.82645980551739e-13,-12.054213452166698,Healthy
24.658203125,T3,6.992535370218838e-13,-12.155365328166727,Healthy
24.90234375,T3,7.438223386295586e-13,-12.128530782957592,Healthy
25.146484375,T3,7.671787669514727e-13,-12.115103425549876,Healthy
25.390625,T3,6.877418309331927e-13,-12.162574559501284,Healthy
25.634765625,T3,6.268495986075923e-13,-12.20283664789364,Healthy
25.87890625,T3,6.574474526724071e-13,-12.182138952992403,Healthy
26.123046875,T3,7.139922595373108e-13,-12.146306496428943,Healthy
26.3671875,T3,6.850015973941215e-13,-12.16430841575043,Healthy
26.611328125,T3,6.511611420768936e-13,-12.18631152379008,Healthy
26.85546875,T3,6.863962186801097e-13,-12.163425117657727,Healthy
27.099609375,T3,6.767781520932838e-13,-12.16955366973629,Healthy
27.34375,T3,6.037504527974111e-13,-12.219142530530544,Healthy
27.587890625,T3,5.937160505016807e-13,-12.226421210211404,Healthy
27.83203125,T3,6.453180211926606e-13,-12.190226206587829,Healthy
28.076171875,T3,6.108160406387011e-13,-12.214089566459425,Healthy
28.3203125,T3,5.834679619476658e-13,-12.233982985944811,Healthy
28.564453125,T3,5.571845870874533e-13,-12.254000905592385,Healthy
28.80859375,T3,5.693480621571594e-13,-12.244622153183704,Healthy
29.052734375,T3,5.864052394142509e-13,-12.231802158014723,Healthy
29.296875,T3,6.559525867985678e-13,-12.183127550922997,Healthy
29.541015625,T3,6.398400911908604e-13,-12.193928551314322,Healthy
29.78515625,T3,6.460591350863374e-13,-12.18972772834194,Healthy
30.029296875,T3,5.722055149651033e-13,-12.242447960743672,Healthy
30.2734375,T3,5.893357114793688e-13,-12.229637241530815,Healthy
30.517578125,T3,5.634583889521653e-13,-12.249138150808164,Healthy
30.76171875,T3,6.324770370972891e-13,-12.198955237492807,Healthy
31.005859375,T3,6.648882172683368e-13,-12.177251363274635,Healthy
31.25,T3,7.540623571891236e-13,-12.122592738661572,Healthy
31.494140625,T3,5.88357246737479e-13,-12.230358893015527,Healthy
31.73828125,T3,5.933217776112843e-13,-12.226709710784688,Healthy
31.982421875,T3,6.238329452883525e-13,-12.204931693414848,Healthy
32.2265625,T3,5.945539115567317e-13,-12.225808759329476,Healthy
32.470703125,T3,7.046400541594796e-13,-12.152032673663966,Healthy
32.71484375,T3,7.04519577580739e-13,-12.152106933971025,Healthy
32.958984375,T3,6.08858613482959e-13,-12.21548354564796,Healthy
33.203125,T3,5.427474648629173e-13,-12.265402196429262,Healthy
33.447265625,T3,5.585546570810487e-13,-12.25293432280395,Healthy
33.69140625,T3,6.924770996690984e-13,-12.15959458421556,Healthy
33.935546875,T3,6.17091696464735e-13,-12.209650297377232,Healthy
34.1796875,T3,7.222333035991688e-13,-12.141322489274092,Healthy
34.423828125,T3,6.625567078827883e-13,-12.178776944762324,Healthy
34.66796875,T3,5.650776737628455e-13,-12.247891851352152,Healthy
34.912109375,T3,5.538994767505075e-13,-12.256569045115953,Healthy
35.15625,T3,5.281346411936396e-13,-12.277255345509351,Healthy
35.400390625,T3,5.832618252301473e-13,-12.23413644742467,Healthy
35.64453125,T3,5.147886763527751e-13,-12.28837101470392,Healthy
35.888671875,T3,5.581077252756999e-13,-12.25328196597754,Healthy
36.1328125,T3,7.075546652726713e-13,-12.150240001161768,Healthy
36.376953125,T3,8.082902471437056e-13,-12.092432661381116,Healthy
36.62109375,T3,6.7910960452123e-13,-12.16806012734348,Healthy
36.865234375,T3,5.49580456763552e-13,-12.259968719308503,Healthy
37.109375,T3,5.070329221662745e-13,-12.29496384056618,Healthy
37.353515625,T3,5.250098455761804e-13,-12.27983255213821,Healthy
37.59765625,T3,5.45582366432302e-13,-12.263139674797516,Healthy
37.841796875,T3,4.61728123459031e-13,-12.33561367214348,Healthy
38.0859375,T3,4.579449604394392e-13,-12.339186715912794,Healthy
38.330078125,T3,6.040892124146056e-13,-12.218898919659775,Healthy
38.57421875,T3,6.716292324315421e-13,-12.172870409604531,Healthy
38.818359375,T3,5.568620210912329e-13,-12.254252400700569,Healthy
39.0625,T3,6.335056682049773e-13,-12.198249494972911,Healthy
39.306640625,T3,5.883687786662068e-13,-12.230350380833585,Healthy
39.55078125,T3,5.085915199132948e-13,-12.29363088538242,Healthy
39.794921875,T3,7.04502937536569e-13,-12.152117191691229,Healthy
0.0,T4,2.418311225196437e-09,-8.61648780823636,Healthy
0.244140625,T4,2.1703173109669377e-08,-7.663476765539713,Healthy
0.48828125,T4,5.278630680867982e-09,-8.277478722327876,Healthy
0.732421875,T4,1.7598204482796423e-09,-8.754531640310416,Healthy
0.9765625,T4,1.0720179076040203e-09,-8.969797959877715,Healthy
1.220703125,T4,9.200518299249523e-10,-9.036187706549692,Healthy
1.46484375,T4,8.277260098107174e-10,-9.08211339765872,Healthy
1.708984375,T4,6.151715500659765e-10,-9.211003757626422,Healthy
1.953125,T4,4.5595442187515455e-10,-9.341078568119388,Healthy
2.197265625,T4,4.3578811442531325e-10,-9.360724618765971,Healthy
2.44140625,T4,4.288513932697277e-10,-9.367693174630585,Healthy
2.685546875,T4,4.3516944971790757e-10,-9.361341601096283,Healthy
2.9296875,T4,4.0617975373235836e-10,-9.391281728054436,Healthy
3.173828125,T4,3.369530670215533e-10,-9.472430586229583,Healthy
3.41796875,T4,2.77885788245415e-10,-9.556133663530003,Healthy
3.662109375,T4,2.807104195105115e-10,-9.551741466767288,Healthy
3.90625,T4,2.45636654627588e-10,-9.609706825988908,Healthy
4.150390625,T4,2.2839410800184228e-10,-9.641315103995774,Healthy
4.39453125,T4,1.924996512323972e-10,-9.715570053002144,Healthy
4.638671875,T4,1.7433182026452463e-10,-9.758623335184812,Healthy
4.8828125,T4,1.6949932092581172e-10,-9.770832037394609,Healthy
5.126953125,T4,1.6296439636557594e-10,-9.787907267687595,Healthy
5.37109375,T4,1.5307512854990986e-10,-9.815095367178898,Healthy
5.615234375,T4,1.2557304828429667e-10,-9.901103563126185,Healthy
5.859375,T4,1.0425509609653796e-10,-9.981902707073504,Healthy
6.103515625,T4,1.0689751403982742e-10,-9.971032394429566,Healthy
6.34765625,T4,1.037138807975713e-10,-9.984163114870729,Healthy
6.591796875,T4,8.53636967468722e-11,-10.068726785687572,Healthy
6.8359375,T4,7.491989270768831e-11,-10.125402853246776,Healthy
7.080078125,T4,7.332288048252134e-11,-10.134760482156471,Healthy
7.32421875,T4,7.301817452744477e-11,-10.136569028720825,Healthy
7.568359375,T4,6.69118150154435e-11,-10.174497189512278,Healthy
7.8125,T4,5.7909573643812535e-11,-10.237249632525115,Healthy
8.056640625,T4,5.1546574007165076e-11,-10.287800194381004,Healthy
8.30078125,T4,4.9514872773516165e-11,-10.305264332514865,Healthy
8.544921875,T4,4.722421261061767e-11,-10.325835274522374,Healthy
8.7890625,T4,5.051731714196691e-11,-10.29655972188112,Healthy
9.033203125,T4,4.197792498447541e-11,-10.376979032882362,Healthy
9.27734375,T4,3.814664442527146e-11,-10.418543658801696,Healthy
9.521484375,T4,3.5385561055690235e-11,-10.451173914048873,Healthy
9.765625,T4,3.317358078615447e-11,-10.479207647813215,Healthy
10.009765625,T4,2.917669083895043e-11,-10.534963966448045,Healthy
10.25390625,T4,2.6640176393801644e-11,-10.574462903878572,Healthy
10.498046875,T4,2.3648007045839674e-11,-10.626205453888751,Healthy
10.7421875,T4,2.085698738607936e-11,-10.680748421512943,Healthy
10.986328125,T4,2.008661627226892e-11,-10.697093216962624,Healthy
11.23046875,T4,1.958690370209132e-11,-10.70803421185498,Healthy
11.474609375,T4,1.7020696643978936e-11,-10.769022668549653,Healthy
11.71875,T4,1.5881650657253598e-11,-10.799104361223687,Healthy
11.962890625,T4,1.4863602723237342e-11,-10.827875911088023,Healthy
12.20703125,T4,1.4232534018719363e-11,-10.846717769460946,Healthy
12.451171875,T4,1.287301129985471e-11,-10.89031984952632,Healthy
12.6953125,T4,1.159884576748338e-11,-10.935585226441502,Healthy
12.939453125,T4,1.0379421331351576e-11,-10.98382685839568,Healthy
13.18359375,T4,9.986259923618748e-12,-11.000597134262858,Healthy
13.427734375,T4,1.0019050109457444e-11,-10.999173451300727,Healthy
13.671875,T4,9.249485097267679e-12,-11.033882443005778,Healthy
13.916015625,T4,8.646759759662325e-12,-11.063146607232586,Healthy
14.16015625,T4,8.539969747053451e-12,-11.068543667801746,Healthy
14.404296875,T4,7.974396230908121e-12,-11.098302188961846,Healthy
14.6484375,T4,7.233726760757843e-12,-11.140637899850908,Healthy
14.892578125,T4,7.339686993828187e-12,-11.134322460486072,Healthy
15.13671875,T4,6.8248495601458194e-12,-11.165906917315574,Healthy
15.380859375,T4,6.084601517711475e-12,-11.215767858572084,Healthy
15.625,T4,6.487522496897212e-12,-11.18792112313017,Healthy
15.869140625,T4,6.638227576715152e-12,-11.177947862861824,Healthy
16.11328125,T4,5.580685464877258e-12,-11.253312454229013,Healthy
16.357421875,T4,5.371077536844632e-12,-11.269938578106588,Healthy
16.6015625,T4,5.127009704233531e-12,-11.290135860540664,Healthy
16.845703125,T4,4.590547914380756e-12,-11.338135475249084,Healthy
17.08984375,T4,5.047610199384582e-12,-11.296914190767245,Healthy
17.333984375,T4,4.663276802020087e-12,-11.331308804999717,Healthy
17.578125,T4,4.713341182588356e-12,-11.326671122015789,Healthy
17.822265625,T4,5.004308448984185e-12,-11.300655929681389,Healthy
18.06640625,T4,4.710044984992382e-12,-11.32697494496438,Healthy
18.310546875,T4,4.300554215697135e-12,-11.366475572953146,Healthy
18.5546875,T4,4.2036099909295975e-12,-11.376377584424093,Healthy
18.798828125,T4,4.034979886076828e-12,-11.394158625845904,Healthy
19.04296875,T4,3.927732457293231e-12,-11.405858102422366,Healthy
19.287109375,T4,3.729736895377669e-12,-11.428321803289384,Healthy
19.53125,T4,3.343715412323181e-12,-11.475770692990547,Healthy
19.775390625,T4,3.4931828889625885e-12,-11.456778675860216,Healthy
20.01953125,T4,3.615893061696941e-12,-11.441784422057758,Healthy
20.263671875,T4,3.4213417512599664e-12,-11.465803542806048,Healthy
20.5078125,T4,2.9822098934093924e-12,-11.525461793364055,Healthy
20.751953125,T4,3.0483824764426577e-12,-11.515930543570157,Healthy
20.99609375,T4,2.986133405830029e-12,-11.524890794025048,Healthy
21.240234375,T4,2.894899370856219e-12,-11.538366528116658,Healthy
21.484375,T4,2.681674597249574e-12,-11.571593921932854,Healthy
21.728515625,T4,2.722945990977072e-12,-11.564960972708237,Healthy
21.97265625,T4,2.718127477552414e-12,-11.56573017913431,Healthy
22.216796875,T4,2.79689887735653e-12,-11.553323235380336,Healthy
22.4609375,T4,2.8857714090531494e-12,-11.539738073699452,Healthy
22.705078125,T4,2.446279068995095e-12,-11.611494000606642,Healthy
22.94921875,T4,2.1640133876677376e-12,-11.664740056794562,Healthy
23.193359375,T4,2.363925148458484e-12,-11.626366279113158,Healthy
23.4375,T4,2.309332556639944e-12,-11.636513521775775,Healthy
23.681640625,T4,2.359112179375393e-12,-11.62725140725965,Healthy
23.92578125,T4,2.557253335958652e-12,-11.592226246178198,Healthy
24.169921875,T4,2.3413612048810413e-12,-11.630531581952315,Healthy
24.4140625,T4,2.3319387913842697e-12,-11.632282853103812,Healthy
24.658203125,T4,2.3087240611423282e-12,-11.63662797088729,Healthy
24.90234375,T4,2.290194042242281e-12,-11.640127719448357,Healthy
25.146484375,T4,2.355744506734308e-12,-11.627871812922416,Healthy
25.390625,T4,2.254006504008226e-12,-11.647044835117416,Healthy
25.634765625,T4,2.1511073555848777e-12,-11.66733791468243,Healthy
25.87890625,T4,2.036816784580956e-12,-11.691048034831006,Healthy
26.123046875,T4,2.16696771024026e-12,-11.664147560008727,Healthy
26.3671875,T4,2.385520839786108e-12,-11.622416785114456,Healthy
26.611328125,T4,2.3024267060833653e-12,-11.637814185952044,Healthy
26.85546875,T4,2.405732789874009e-12,-11.618752612377651,Healthy
27.099609375,T4,2.352006287233438e-12,-11.628561521665992,Healthy
27.34375,T4,2.332723056744383e-12,-11.6321368180288,Healthy
27.587890625,T4,2.173901265611009e-12,-11.662760184616817,Healthy
27.83203125,T4,2.243167592283856e-12,-11.649138278050971,Healthy
28.076171875,T4,2.199642450514414e-12,-11.657647907536138,Healthy
